provID	unik_station_beteckning	Undersökning	Stationsbeteckning	djup	Latitud	Longitud	Datum	artal	prov_nr	S	B	B_utan	N	bqi
692961	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	1993-04-20 09:50:00	1993	5	2	5,17299987375736	5,17299987375736	88	3,392405
692962	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	1993-04-20 09:50:00	1993	1	3	7,2200001180172	7,2200001180172	94	4,386372
692963	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	1993-04-20 09:50:00	1993	4	6	10,4110000687651	10,4110000687651	79	6,815226
692964	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	1994-05-09 07:00:00	1994	2	3	9,37900000065565	9,37900000065565	74	3,666207
692965	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	1994-05-09 07:00:00	1994	1	4	9,29099979251623	9,29099979251623	77	4,69824
692966	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	1994-05-09 07:00:00	1994	4	2	6,85900017619133	6,85900017619133	54	3,001018
692967	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	1994-05-09 07:00:00	1994	5	3	9,98400005325675	9,98400005325675	67	3,646308
692968	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	1994-05-09 07:00:00	1994	3	3	8,54299997538328	8,54299997538328	79	3,842554
692969	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	2003-05-20 13:10:00	2003	2	3	16,748999975156	16,748999975156	78	2,802112
692970	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	2003-05-20 13:10:00	2003	3	4	14,6489999475889	14,6489999475889	63	3,595629
692971	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	2003-05-20 13:10:00	2003	1	4	17,9479999705218	17,9479999705218	75	3,44265
692972	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	2004-05-05 13:05:00	2004	1	3	8,29099981114268	8,29099981114268	49	3,338089
692973	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	2004-05-05 13:05:00	2004	2	3	9,60700018424541	9,60700018424541	51	2,956969
692974	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	2004-05-05 13:05:00	2004	3	2	17,7029994726181	17,7029994726181	80	2,773638
692975	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	2005-05-26 13:00:00	2005	1	6	13,7089999626623	13,7089999626623	73	4,492358
692976	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	2005-05-26 13:00:00	2005	2	4	12,3020001647528	12,3020001647528	62	4,162371
692977	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	2005-05-26 13:00:00	2005	3	3	16,0379996686243	16,0379996686243	74	3,235668
692978	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	2006-05-11 10:10:00	2006	2	2	17,0649991035461	17,0649991035461	93	2,578122
692979	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	2006-05-11 10:10:00	2006	3	2	17,6929993182421	17,6929993182421	118	2,385414
692980	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	2006-05-11 10:10:00	2006	1	3	13,0270004401682	13,0270004401682	120	2,99095
692981	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	2007-05-02 15:20:00	2007	3	4	10,1689996286295	10,1689996286295	58	3,330509
692982	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	2007-05-02 15:20:00	2007	2	4	12,8884002347477	12,8884002347477	78	3,910438
692983	51968_52901	SRK Kalmar län 1984-2015	RefM4S4	15,2	57,9857177734375	16,7297992706299	2007-05-02 15:20:00	2007	1	6	9,29379958030768	9,29379958030768	87	4,47036
692984	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1984-06-08	1984	3	2	8,519999679178	8,519999679178	95	2,270299
692985	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1984-06-08	1984	5	6	7,19299999624491	7,19299999624491	106	4,194035
692986	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1984-06-08	1984	4	3	12,4699999094009	12,4699999094009	113	2,912575
692987	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1984-06-08	1984	1	1	10,3000001907349	10,3000001907349	101	1,436524
692988	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1984-06-08	1984	2	7	9,95700042275712	9,95700042275712	141	4,465132
692989	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1985-06-04	1985	4	3	21,0799994617701	21,0799994617701	179	2,833031
692990	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1985-06-04	1985	3	4	14,8560000136495	14,8560000136495	125	3,332659
692991	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1985-06-04	1985	2	4	15,0219995414373	15,0219995414373	118	3,346179
692992	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1985-06-04	1985	5	3	17,7099993154407	17,7099993154407	153	2,933529
692993	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1985-06-04	1985	1	4	19,070000688429	19,070000688429	179	3,285244
692994	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1986-06-14	1986	2	3	25,9530008374713	25,9530008374713	121	3,277656
692995	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1986-06-14	1986	1	4	28,6810005212901	28,6810005212901	113	3,743264
692996	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1986-06-14	1986	5	2	26,8599999230355	26,8599999230355	129	2,3709
692997	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1986-06-14	1986	4	3	22,4129991601221	22,4129991601221	111	3,092818
692998	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1986-06-14	1986	3	3	23,7549990834668	23,7549990834668	125	3,385356
692999	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1987-06-26	1987	4	3	28,8899997025728	28,8899997025728	211	2,998793
693000	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1987-06-26	1987	3	3	26,0300008058548	26,0300008058548	219	3,012654
693001	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1987-06-26	1987	2	3	33,5300018377602	33,5300018377602	234	2,987297
693002	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1987-06-26	1987	1	4	26,2801007648741	26,2801007648741	224	3,48225
693003	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1987-06-26	1987	5	4	34,4601004404758	34,4601004404758	271	3,535079
693004	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1988-06-20 14:15:00	1988	4	4	4,59199996269308	4,59199996269308	57	3,391686
693005	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1988-06-20 14:15:00	1988	5	2	3,75000004842877	3,75000004842877	48	2,167706
693006	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1988-06-20 14:15:00	1988	1	4	5,1040001915535	5,1040001915535	79	3,418762
693007	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1988-06-20 14:15:00	1988	2	4	5,13400017237291	5,13400017237291	59	3,296357
693008	52902	SRK Kalmar län 1984-2015	RefM5S5	5	58,0156283333333	16,730325	1988-06-20 14:15:00	1988	3	5	5,48199989809655	5,48199989809655	57	3,612283
693009	52903	SRK Kalmar län 1984-2015	S12X	26,8	57,9443153	16,5862649	1994-05-09 20:15:00	1994	1	4	4,05800008121878	4,05800008121878	269	10,15941
693010	52903	SRK Kalmar län 1984-2015	S12X	26,8	57,9443153	16,5862649	1994-05-09 20:15:00	1994	3	5	5,41400010325015	5,41400010325015	237	11,13369
693011	52903	SRK Kalmar län 1984-2015	S12X	26,8	57,9443153	16,5862649	1994-05-09 20:15:00	1994	2	3	3,72300005331635	3,72300005331635	241	8,657712
693012	52904	SRK Kalmar län 1984-2015	S13	12,5	57,9222542	16,6319746	1988-06-21 13:30:00	1988	1	4	18,0300003774464	18,0300003774464	214	8,400736
693013	52904	SRK Kalmar län 1984-2015	S13	12,5	57,9222542	16,6319746	1988-06-21 13:30:00	1988	3	3	18,1600004713982	18,1600004713982	147	7,296495
693014	52904	SRK Kalmar län 1984-2015	S13	12,5	57,9222542	16,6319746	1988-06-21 13:30:00	1988	2	3	14,1299997959286	14,1299997959286	143	6,577554
693015	52904	SRK Kalmar län 1984-2015	S13	12,5	57,9222542	16,6319746	1994-05-10 08:15:00	1994	2	2	7,44199985824525	7,44199985824525	66	2,290452
693016	52904	SRK Kalmar län 1984-2015	S13	12,5	57,9222542	16,6319746	1994-05-10 08:15:00	1994	3	4	8,73599989339709	8,73599989339709	79	3,418762
693017	52904	SRK Kalmar län 1984-2015	S13	12,5	57,9222542	16,6319746	1994-05-10 08:15:00	1994	1	3	10,7969995997846	10,7969995997846	111	2,884898
693018	52905	SRK Kalmar län 1984-2015	S14	42	57,9326668	16,607144	1988-06-21 12:55:00	1988	1	4	0,101999997859821	0,101999997859821	51	9,327948
693019	52906	SRK Kalmar län 1984-2015	S15	42,5	57,9108188	16,5957633	1988-06-21 14:20:00	1988	1	1	4,00000018998981E-03	4,00000018998981E-03	1	0,7751845
693020	52906	SRK Kalmar län 1984-2015	S15	42,5	57,9108188	16,5957633	1988-06-21 14:20:00	1988	2	0			0	0
693021	52906	SRK Kalmar län 1984-2015	S15	42,5	57,9108188	16,5957633	1988-06-21 14:20:00	1988	3	0			0	0
693022	52906	SRK Kalmar län 1984-2015	S15	42,5	57,9108188	16,5957633	1994-05-10 09:15:00	1994	1	0			0	0
693023	52906	SRK Kalmar län 1984-2015	S15	42,5	57,9108188	16,5957633	1994-05-10 09:15:00	1994	2	0			0	0
693024	52906	SRK Kalmar län 1984-2015	S15	42,5	57,9108188	16,5957633	1994-05-10 09:15:00	1994	3	0			0	0
693025	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1995-05-03	1995	1	4	9,04200032842346	9,04200032842346	72	4,680603
693026	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1995-05-03	1995	4	2	6,95799988135695	6,95799988135695	34	2,361986
693027	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1995-05-03	1995	2	3	6,4150000307709	6,4150000307709	55	3,38291
693028	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1995-05-03	1995	3	5	9,24900012649596	9,24900012649596	75	5,993867
693029	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1995-05-03	1995	5	2	9,52700006216764	9,52700006216764	45	2,831167
693030	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1996-05-09	1996	1	3	10,1370000094175	10,1370000094175	40	3,142345
693031	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1996-05-09	1996	3	4	9,81199974846095	9,81199974846095	65	5,689581
693032	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1996-05-09	1996	2	3	10,1629998935387	10,1629998935387	62	4,626049
693033	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1996-05-09	1996	5	3	8,14500010944903	8,14500010944903	82	4,635222
693034	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1996-05-09	1996	4	4	8,7929996913299	8,7929996913299	59	6,168185
693035	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1997-05-08	1997	2	4	9,28599986061454	9,28599986061454	302	8,753488
693036	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1997-05-08	1997	3	3	7,01799979805946	7,01799979805946	331	7,820822
693037	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1997-05-08	1997	4	5	8,52800011239015	8,52800011239015	301	9,980373
693038	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1997-05-08	1997	5	4	8,70500006480142	8,70500006480142	229	8,646589
693039	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1997-05-08	1997	1	3	8,21699983999133	8,21699983999133	188	6,25375
693040	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1998-05-19	1998	1	5	8,3520001322031	8,3520001322031	507	10,0942
693041	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1998-05-19	1998	4	4	8,75499982933979	8,75499982933979	481	9,688722
693042	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1998-05-19	1998	3	4	3,45999990170822	3,45999990170822	73	6,360381
693043	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1998-05-19	1998	2	5	9,96600023808423	9,96600023808423	396	10,52282
693044	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1998-05-19	1998	5	5	6,54700008209329	6,54700008209329	345	10,71771
693045	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1999-05-20	1999	4	4	12,4929996691644	12,4929996691644	857	9,965304
693046	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1999-05-20	1999	3	4	11,3859996795654	11,3859996795654	760	9,904036
693047	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1999-05-20	1999	2	4	8,1219998691231	8,1219998691231	818	9,88125
693048	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1999-05-20	1999	1	4	10,8559997789562	10,8559997789562	652	9,877762
693049	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1999-05-20	1999	5	2	10,1470000743866	10,1470000743866	619	6,885104
693050	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	2000-05-18	2000	2	5	13,2309999295976	13,2309999295976	913	11,20999
693051	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	2000-05-18	2000	1	4	12,096000559628	12,096000559628	1058	10,02075
693052	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	2000-05-18	2000	3	5	9,684999722871	9,684999722871	1026	11,2765
693053	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	2000-05-18	2000	4	3	15,6119995842455	15,6119995842455	1009	8,603784
693054	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	2000-05-18	2000	5	5	11,2829997296212	11,2829997296212	891	11,22556
693055	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1984-06-08	1984	5	3	4,4299999056384	4,4299999056384	391	8,647031
693056	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1984-06-08	1984	2	3	8,04999995604157	8,04999995604157	308	8,506689
693057	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1984-06-08	1984	4	3	9,92999983765185	9,92999983765185	343	8,403655
693058	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1984-06-08	1984	3	3	5,23010001907096	5,23010001907096	351	8,586958
693059	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1984-06-08	1984	1	4	9,75899975560606	9,75899975560606	310	9,779919
693060	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1985-06-05	1985	5	4	1,91999998455867	1,91999998455867	312	10,24766
693061	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1985-06-05	1985	3	3	1,32999997586012	1,32999997586012	334	8,813452
693062	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1985-06-05	1985	4	3	1,24999995436519	1,24999995436519	241	8,584238
693063	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1985-06-05	1985	1	2	5,54999995231628	5,54999995231628	257	6,678695
693064	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1985-06-05	1985	2	4	2,35100003099069	2,35100003099069	300	10,07783
693065	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1987-06-27	1987	4	3	7,37000016123056	7,37000016123056	877	8,817628
693066	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1987-06-27	1987	2	3	5,3899999782443	5,3899999782443	770	8,764866
693067	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1987-06-27	1987	3	3	5,51999979093671	5,51999979093671	826	8,833523
693068	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1987-06-27	1987	1	3	4,55000010877848	4,55000010877848	985	8,889558
693069	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1987-06-27	1987	5	4	5,30010000074253	5,30010000074253	748	10,27808
693070	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1988-06-21	1988	1	3	6,5899998433888	6,5899998433888	491	8,724451
693071	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1988-06-21	1988	5	3	3,73000010848045	3,73000010848045	508	8,840271
693072	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1988-06-21	1988	2	3	2,77999999932945	2,77999999932945	471	8,888712
693073	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1988-06-21	1988	4	3	2,90999998524785	2,90999998524785	426	8,845911
693074	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1988-06-21	1988	3	3	4,66000003367662	4,66000003367662	395	8,756278
693075	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1989-06-06 14:30:00	1989	1	3	6,23000004701316	6,23000004701316	734	8,857838
693076	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1989-06-06 14:30:00	1989	4	3	7,49299977114424	7,49299977114424	858	8,88271
693077	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1989-06-06 14:30:00	1989	3	3	5,47000005654991	5,47000005654991	868	8,905101
693078	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1989-06-06 14:30:00	1989	2	3	6,23000005632639	6,23000005632639	714	8,80277
693079	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1989-06-06 14:30:00	1989	5	3	7,4999997895211	7,4999997895211	800	8,827147
693080	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1990-04-19 10:10:00	1990	4	4	2,87999994121492	2,87999994121492	423	10,21927
693081	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1990-04-19 10:10:00	1990	5	3	3,98000003769994	3,98000003769994	450	8,802724
693082	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1990-04-19 10:10:00	1990	3	3	5,20000008493662	5,20000008493662	472	8,762746
693083	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1990-04-19 10:10:00	1990	1	3	5,66000006347895	5,66000006347895	390	8,691805
693084	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1990-04-19 10:10:00	1990	2	3	4,39000015333295	4,39000015333295	468	8,81141
693085	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1991-04-11 07:25:00	1991	1	3	2,0889999846695	2,0889999846695	133	8,365282
693086	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1991-04-11 07:25:00	1991	5	3	2,69200004031882	2,69200004031882	119	8,19278
693087	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1991-04-11 07:25:00	1991	4	3	2,40799997374415	2,40799997374415	89	8,021049
693088	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1991-04-11 07:25:00	1991	3	4	2,42199997208081	2,42199997208081	118	9,423931
693089	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1991-04-11 07:25:00	1991	2	4	2,47899992938619	2,47899992938619	121	9,388113
693090	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1992-04-29 15:30:00	1992	2	2	1,89799997210503	1,89799997210503	161	6,747169
693091	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1992-04-29 15:30:00	1992	3	3	5,93200017884374	5,93200017884374	181	8,375219
693092	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1992-04-29 15:30:00	1992	1	4	3,44499996956438	3,44499996956438	193	9,808371
693093	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1992-04-29 15:30:00	1992	4	3	5,9010000936687	5,9010000936687	159	8,176917
693094	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1992-04-29 15:30:00	1992	5	3	3,47499990276992	3,47499990276992	137	8,341603
693095	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1993-04-19 17:00:00	1993	2	3	6,17999981716275	6,17999981716275	113	7,920161
693096	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1993-04-19 17:00:00	1993	3	4	4,99100024439394	4,99100024439394	234	9,936159
693097	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1993-04-19 17:00:00	1993	5	4	3,25599994137883	3,25599994137883	178	9,921111
693098	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1993-04-19 17:00:00	1993	1	4	1,89400000777096	1,89400000777096	106	9,712735
693099	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1993-04-19 17:00:00	1993	4	4	1,75400002102833	1,75400002102833	133	9,863934
693100	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1994-05-09 18:05:00	1994	5	2	3,50599990412593	3,50599990412593	26	3,405245
693101	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1994-05-09 18:05:00	1994	4	2	4,6939999088645	4,6939999088645	32	3,75737
693102	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1994-05-09 18:05:00	1994	1	3	2,26600001379848	2,26600001379848	36	4,866621
693103	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1994-05-09 18:05:00	1994	3	2	4,45599979162216	4,45599979162216	31	3,928842
693104	52432_52907	SRK Kalmar län 1984-2015	S1VMS	26	57,9883956	16,5106055	1994-05-09 18:05:00	1994	2	2	1,26600001752377	1,26600001752377	45	4,452812
693105	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1995-05-03	1995	4	3	3,23900012671947	3,23900012671947	812	8,864642
693106	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1995-05-03	1995	2	3	2,93799992278218	2,93799992278218	811	8,930728
693107	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1995-05-03	1995	1	4	4,42499993147794	4,42499993147794	825	10,25756
693108	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1995-05-03	1995	3	3	4,59599990211427	4,59599990211427	879	8,911222
693109	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1995-05-03	1995	5	3	3,09500005934387	3,09500005934387	829	8,889646
693110	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1996-05-09	1996	4	3	3,57499996945262	3,57499996945262	1036	8,929475
693111	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1996-05-09	1996	3	3	2,6149999757763	2,6149999757763	1182	8,941949
693112	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1996-05-09	1996	5	3	3,30899988114834	3,30899988114834	1206	8,923826
693113	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1996-05-09	1996	1	3	2,30799996480346	2,30799996480346	1122	8,958582
693114	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1996-05-09	1996	2	3	3,71599995903671	3,71599995903671	1087	8,923185
693115	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1997-05-09	1997	3	2	3,432000041008	3,432000041008	1002	7,0453
693116	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1997-05-09	1997	5	2	3,90999984741211	3,90999984741211	1071	7,012544
693117	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1997-05-09	1997	2	3	4,50100007257424	4,50100007257424	919	8,857992
693118	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1997-05-09	1997	1	2	3,55999994277954	3,55999994277954	1109	7,043162
693119	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1997-05-09	1997	4	3	3,46099999151193	3,46099999151193	1021	8,854643
693120	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1999-05-20	1999	4	4	5,82799983397126	5,82799983397126	767	10,10395
693121	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1999-05-20	1999	3	2	3,51999998092651	3,51999998092651	797	6,998949
693122	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1999-05-20	1999	2	5	5,29699989955407	5,29699989955407	795	11,32758
693123	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1999-05-20	1999	5	3	2,75400003883988	2,75400003883988	729	8,87065
693124	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1999-05-20	1999	1	3	4,02600011043251	4,02600011043251	729	8,788628
